ordChainHepresLift	thm	Fredy/S1_544_Inflation.lean	2301	∀ {𝒞 : Type u} [inst : Cat 𝒞] [inst_1 : HasTerminal 𝒞] [inst_2 : HasBinaryProducts 𝒞] [PreRegularCategory 𝒞] [inst_4 : HasEqualizers 𝒞] {ι : Type u} {D : Colim.Directed ι} (O : OrdChain D 𝒞) {i j : ι} (hij : D.le i j) {A B : (ordChainSliceSystem O).A i} (f g : Cat.Hom A B) (z : (ordChainSliceSystem O).A j) (k : Cat.Hom z ((ordChainSliceSystem O).F hij A)), Cat.comp k (Functor.map f) = Cat.comp k (Functor.map g) → ∃ r, Cat.comp r (Functor.map (eqMap f g)) = k	**GENERIC** equalizer-lift preservation (`hepres_lift`), any index.
ordChainHcovpres	thm	Fredy/S1_544_Inflation.lean	2340	∀ {𝒞 : Type u} [inst : Cat 𝒞] [inst_1 : HasTerminal 𝒞] [inst_2 : HasBinaryProducts 𝒞] [PreRegularCategory 𝒞] [HasEqualizers 𝒞] {ι : Type u} {D : Colim.Directed ι} (O : OrdChain D 𝒞) {i j : ι} (hij : D.le i j) {x y : (ordChainSliceSystem O).A i} (φ : Cat.Hom x y), Cover φ → Cover (Functor.map φ)	**GENERIC** cover-preservation (`hcovpres`) — the inner transition `ordChainSliceFunctor O hij` sends
ordChainHmono	thm	Fredy/S1_544_Inflation.lean	2354	∀ {𝒞 : Type u} [inst : Cat 𝒞] [inst_1 : HasTerminal 𝒞] [inst_2 : HasBinaryProducts 𝒞] [PreRegularCategory 𝒞] [HasEqualizers 𝒞] {ι : Type u} {D : Colim.Directed ι} (O : OrdChain D 𝒞) {i j : ι} (hij : D.le i j) {x y : (ordChainSliceSystem O).A i} (φ : Cat.Hom x y), Monic φ → Monic (Functor.map φ)	**GENERIC** mono-preservation (`hmono`) — the inner transition sends monos to monos, lifting
ordChainHfaith	thm	Fredy/S1_544_Inflation.lean	2367	∀ {𝒞 : Type u} [inst : Cat 𝒞] [inst_1 : HasTerminal 𝒞] [inst_2 : HasBinaryProducts 𝒞] [PreRegularCategory 𝒞] [HasEqualizers 𝒞] {ι : Type u} {D : Colim.Directed ι} (O : OrdChain D 𝒞) {i j : ι} (hij : D.le i j), WellSupported (listProd (prefixSuffix (O.chain i) (O.chain j))) → ∀ {x y : (ordChainSliceSystem O).A i} (p q : Cat.Hom x y), Functor.map p = Functor.map q → p = q	**GENERIC** transition FAITHFULNESS (`hfaith`) — the inner transition separates slice morphisms,
ordChainHcons	thm	Fredy/S1_544_Inflation.lean	2385	∀ {𝒞 : Type u} [inst : Cat 𝒞] [inst_1 : HasTerminal 𝒞] [inst_2 : HasBinaryProducts 𝒞] [PreRegularCategory 𝒞] [HasEqualizers 𝒞] {ι : Type u} {D : Colim.Directed ι} (O : OrdChain D 𝒞) {i j : ι} (hij : D.le i j), WellSupported (listProd (prefixSuffix (O.chain i) (O.chain j))) → ∀ {x y : (ordChainSliceSystem O).A i} (φ : Cat.Hom x y), IsIso (Functor.map φ) → IsIso φ	**GENERIC** transition CONSERVATIVITY (`hcons`) — the inner transition reflects slice isos, lifting
ordChainStagePTC	def	Fredy/S1_544_Inflation.lean	2402	∀ {𝒞 : Type u} [inst : Cat 𝒞] [inst_1 : HasTerminal 𝒞] [inst_2 : HasBinaryProducts 𝒞] [PreRegularCategory 𝒞] [HasEqualizers 𝒞] {ι : Type u} {D : Colim.Directed ι} (O : OrdChain D 𝒞) (i : ι), PullbacksTransferCovers ((ordChainSliceSystem O).A i)	**GENERIC** per-stage `PullbacksTransferCovers` (`hstagePTC`) — each stage `Over (chain i : A′)` is
ordChainSlicePreRegular	def	Fredy/S1_544_Inflation.lean	2411	{𝒞 : Type u} → [inst : Cat 𝒞] → [inst_1 : HasTerminal 𝒞] → [inst_2 : HasBinaryProducts 𝒞] → [inst_3 : PreRegularCategory 𝒞] → [inst_4 : HasEqualizers 𝒞] → {ι : Type u} → {D : Colim.Directed ι} → (O : OrdChain D 𝒞) → [inst_5 : Nonempty ι] → (∀ {X Y Z : (ordChainSliceSystem O).Obj} (f : Cat.Hom X Z) (g : Cat.Hom Y Z), Cover f → Cover HasPullback.cone.π₂) → PreRegularCategory (ordChainSliceSystem O).Obj	**GENERIC §1.544-546 (B-package) — the inner `OrdChain`-slice colimit is PRE-REGULAR over ANY directed
ordChainStageHasImages	def	Fredy/S1_544_Inflation.lean	2444	{𝒞 : Type u} → [inst : Cat 𝒞] → [inst_1 : HasTerminal 𝒞] → [inst_2 : HasBinaryProducts 𝒞] → [HasEqualizers 𝒞] → {ι : Type u} → {D : Colim.Directed ι} → (O : OrdChain D 𝒞) → [RegularCategory 𝒞] → (i : ι) → HasImages ((ordChainSliceSystem O).A i)	Per-inner-stage images: each stage `Over (chain i : Infl 𝒞)` is a slice of the regular
ordChainPreservesMono	thm	Fredy/S1_544_Inflation.lean	2450	∀ {𝒞 : Type u} [inst : Cat 𝒞] [inst_1 : HasTerminal 𝒞] [inst_2 : HasBinaryProducts 𝒞] [PreRegularCategory 𝒞] [HasEqualizers 𝒞] {ι : Type u} {D : Colim.Directed ι} (O : OrdChain D 𝒞) {i j : ι} (hij : D.le i j), PreservesMono ((ordChainSliceSystem O).F hij)	The inner transitions preserve monos as a `PreservesMono` (packaging `ordChainHmono`).
ordChainSliceHasImages	def	Fredy/S1_544_Inflation.lean	2457	{𝒞 : Type u} → [inst : Cat 𝒞] → [inst_1 : HasTerminal 𝒞] → [inst_2 : HasBinaryProducts 𝒞] → [PreRegularCategory 𝒞] → [HasEqualizers 𝒞] → {ι : Type u} → {D : Colim.Directed ι} → (O : OrdChain D 𝒞) → [RegularCategory 𝒞] → (∀ {i j : ι}, D.le i j → WellSupported (listProd (prefixSuffix (O.chain i) (O.chain j)))) → [hpull : HasPullbacks (ordChainSliceSystem O).Obj] → HasImages (ordChainSliceSystem O).Obj	**GENERIC** `HasImages` of the inner slice colimit over ANY directed index, `𝒞` regular.
chainHasTerminal	def	Fredy/S1_544_Inflation.lean	2491	{𝒞 : Type u} → [inst : Cat 𝒞] → [inst_1 : HasTerminal 𝒞] → [inst_2 : HasBinaryProducts 𝒞] → (P : PrefixChain 𝒞) → (i : ULift Nat) → HasTerminal ((chainSliceSystem P).A i)	The inner system's per-stage terminal (ℕ specialization of `ordChainHasTerminal`).
chainHtpres	thm	Fredy/S1_544_Inflation.lean	2495	∀ {𝒞 : Type u} [inst : Cat 𝒞] [inst_1 : HasTerminal 𝒞] [inst_2 : HasBinaryProducts 𝒞] [PreRegularCategory 𝒞] [HasEqualizers 𝒞] (P : PrefixChain 𝒞) {i j : ULift Nat} (hij : uliftNatDirected.le i j), (chainSliceSystem P).F hij HasTerminal.one = HasTerminal.one	Terminal preservation (`htpres`) for the ℕ-chain (specialization of `ordChainHtpres`).
chainHasProducts	def	Fredy/S1_544_Inflation.lean	2500	{𝒞 : Type u} → [inst : Cat 𝒞] → [inst_1 : HasTerminal 𝒞] → [inst_2 : HasBinaryProducts 𝒞] → [HasEqualizers 𝒞] → (P : PrefixChain 𝒞) → (i : ULift Nat) → HasBinaryProducts ((chainSliceSystem P).A i)	Per-stage binary products (ℕ specialization).
chainHasEqualizers	def	Fredy/S1_544_Inflation.lean	2504	{𝒞 : Type u} → [inst : Cat 𝒞] → [inst_1 : HasTerminal 𝒞] → [inst_2 : HasBinaryProducts 𝒞] → [HasEqualizers 𝒞] → (P : PrefixChain 𝒞) → (i : ULift Nat) → HasEqualizers ((chainSliceSystem P).A i)	Per-stage equalizers (ℕ specialization).
chainHppres	thm	Fredy/S1_544_Inflation.lean	2508	∀ {𝒞 : Type u} [inst : Cat 𝒞] [inst_1 : HasTerminal 𝒞] [inst_2 : HasBinaryProducts 𝒞] [PreRegularCategory 𝒞] [inst_4 : HasEqualizers 𝒞] (P : PrefixChain 𝒞) {i j : ULift Nat} (hij : uliftNatDirected.le i j) (a b : (chainSliceSystem P).A i) (z : (chainSliceSystem P).A j) (u v : Cat.Hom z ((chainSliceSystem P).F hij (prod a b))), Cat.comp u (Functor.map fst) = Cat.comp v (Functor.map fst) → Cat.comp u (Functor.map snd) = Cat.comp v (Functor.map snd) → u = v	Product joint-monicity preservation (`hppres`) for the ℕ-chain.
chainHppresPair	thm	Fredy/S1_544_Inflation.lean	2518	∀ {𝒞 : Type u} [inst : Cat 𝒞] [inst_1 : HasTerminal 𝒞] [inst_2 : HasBinaryProducts 𝒞] [PreRegularCategory 𝒞] [inst_4 : HasEqualizers 𝒞] (P : PrefixChain 𝒞) {i j : ULift Nat} (hij : uliftNatDirected.le i j) (a b : (chainSliceSystem P).A i) (z : (chainSliceSystem P).A j) (p : Cat.Hom z ((chainSliceSystem P).F hij a)) (q : Cat.Hom z ((chainSliceSystem P).F hij b)), ∃ r, Cat.comp r (Functor.map fst) = p ∧ Cat.comp r (Functor.map snd) = q	Product pairing preservation (`hppres_pair`) for the ℕ-chain.
chainHepres	thm	Fredy/S1_544_Inflation.lean	2527	∀ {𝒞 : Type u} [inst : Cat 𝒞] [inst_1 : HasTerminal 𝒞] [inst_2 : HasBinaryProducts 𝒞] [PreRegularCategory 𝒞] [inst_4 : HasEqualizers 𝒞] (P : PrefixChain 𝒞) {i j : ULift Nat} (hij : uliftNatDirected.le i j) {A B : (chainSliceSystem P).A i} (f g : Cat.Hom A B) (z : (chainSliceSystem P).A j) (u v : Cat.Hom z ((chainSliceSystem P).F hij (eqObj f g))), Cat.comp u (Functor.map (eqMap f g)) = Cat.comp v (Functor.map (eqMap f g)) → u = v	Equalizer-mono preservation (`hepres`) for the ℕ-chain.
chainHfaith	thm	Fredy/S1_544_Inflation.lean	2538	∀ {𝒞 : Type u} [inst : Cat 𝒞] [inst_1 : HasTerminal 𝒞] [inst_2 : HasBinaryProducts 𝒞] [PreRegularCategory 𝒞] [HasEqualizers 𝒞] (P : PrefixChain 𝒞) {i j : ULift Nat} (hij : uliftNatDirected.le i j), WellSupported (listProd (prefixSuffix (P.toOrdChain.chain i) (P.toOrdChain.chain j))) → ∀ {x y : (chainSliceSystem P).A i} (p q : Cat.Hom x y), Functor.map p = Functor.map q → p = q	Transition FAITHFULNESS (`hfaith`) for the ℕ-chain — the `uliftNatDirected` specialization of
chainHcons	thm	Fredy/S1_544_Inflation.lean	2549	∀ {𝒞 : Type u} [inst : Cat 𝒞] [inst_1 : HasTerminal 𝒞] [inst_2 : HasBinaryProducts 𝒞] [PreRegularCategory 𝒞] [HasEqualizers 𝒞] (P : PrefixChain 𝒞) {i j : ULift Nat} (hij : uliftNatDirected.le i j), WellSupported (listProd (prefixSuffix (P.toOrdChain.chain i) (P.toOrdChain.chain j))) → ∀ {x y : (chainSliceSystem P).A i} (φ : Cat.Hom x y), IsIso (Functor.map φ) → IsIso φ	Transition CONSERVATIVITY (`hcons`) for the ℕ-chain — the specialization of `ordChainHcons`,
chainHepresLift	thm	Fredy/S1_544_Inflation.lean	2558	∀ {𝒞 : Type u} [inst : Cat 𝒞] [inst_1 : HasTerminal 𝒞] [inst_2 : HasBinaryProducts 𝒞] [PreRegularCategory 𝒞] [inst_4 : HasEqualizers 𝒞] (P : PrefixChain 𝒞) {i j : ULift Nat} (hij : uliftNatDirected.le i j) {A B : (chainSliceSystem P).A i} (f g : Cat.Hom A B) (z : (chainSliceSystem P).A j) (k : Cat.Hom z ((chainSliceSystem P).F hij A)), Cat.comp k (Functor.map f) = Cat.comp k (Functor.map g) → ∃ r, Cat.comp r (Functor.map (eqMap f g)) = k	Equalizer-lift preservation (`hepres_lift`) for the ℕ-chain.
chainSlicePreRegular	def	Fredy/S1_544_Inflation.lean	2571	{𝒞 : Type u} → [inst : Cat 𝒞] → [inst_1 : HasTerminal 𝒞] → [inst_2 : HasBinaryProducts 𝒞] → [inst_3 : PreRegularCategory 𝒞] → [inst_4 : HasEqualizers 𝒞] → (P : PrefixChain 𝒞) → (∀ {X Y Z : (chainSliceSystem P).Obj} (f : Cat.Hom X Z) (g : Cat.Hom Y Z), Cover f → Cover HasPullback.cone.π₂) → PreRegularCategory (chainSliceSystem P).Obj	**§1.547 (B-package) — the inner ℕ-chain-slice colimit is PRE-REGULAR** (the `uliftNatDirected`
chainSliceHasImages	def	Fredy/S1_544_Inflation.lean	2591	{𝒞 : Type u} → [inst : Cat 𝒞] → [inst_1 : HasTerminal 𝒞] → [inst_2 : HasBinaryProducts 𝒞] → [PreRegularCategory 𝒞] → [HasEqualizers 𝒞] → (P : PrefixChain 𝒞) → [RegularCategory 𝒞] → (∀ {i j : ULift Nat}, uliftNatDirected.le i j → WellSupported (listProd (prefixSuffix (P.toOrdChain.chain i) (P.toOrdChain.chain j)))) → [hpull : HasPullbacks (chainSliceSystem P).Obj] → HasImages (chainSliceSystem P).Obj	**§1.547 (B-package, REGULAR) — the inner ℕ-chain-slice colimit HAS IMAGES** (the
FibreDensityProof.fibrePinEqualizers	def	Fredy/S1_546_FibreDensityProof.lean	58	{S : Type u} → [inst : Cat S] → [PreRegularCategory S] → HasEqualizers S	
FibreDensityProof.fibrePinPullbacks	def	Fredy/S1_546_FibreDensityProof.lean	60	{S : Type u} → [inst : Cat S] → [PreRegularCategory S] → HasPullbacks S	
FibreDensityProof.pushFibre	def	Fredy/S1_546_FibreDensityProof.lean	81	{S : Type u} → [inst : Cat S] → [inst_1 : PreRegularCategory S] → [inst_2 : DecidableEq S] → (W : CofinalProj.WSCover S) → (A : S) → {U U' : CofinalProj.WSList S} → (hbU : (CofinalProj.wsDirected S).le W.base U) → (hUU' : (CofinalProj.wsDirected S).le U U') → {xE' : (LaxColim.laxOfProjSystem' CofinalProj.cofinalProjSystem).A U} → Cat.Hom xE' ((LaxColim.laxOfProjSystem' CofinalProj.cofinalProjSystem).F hbU (UniformCap.terminalSliceObj W A)) → Cat.Hom ((LaxColim.laxOfProjSystem' CofinalProj.cofinalProjSystem).F hUU' xE') ((LaxColim.laxOfProjSystem' CofinalProj.cofinalProjSystem).F hUU' ((LaxColim.laxOfProjSystem' CofinalProj.cofinalProjSystem).F hbU (UniformCap.terminalSliceObj W A)))	The fibre mono `g''` at stage `U`, pushed to a richer stage `U' ≥ U`: the base-change
FibreDensityProof.RicherSliceMiss	def	Fredy/S1_546_FibreDensityProof.lean	89	{S : Type u} → [inst : Cat S] → [inst_1 : PreRegularCategory S] → [DecidableEq S] → CofinalProj.WSCover S → Prop	**The genuine §1.546 density CORE.** For every well-supported `A`, every stage `U ≥ base`, and
FibreDensityProof.stageInclL_g''_factor	thm	Fredy/S1_546_FibreDensityProof.lean	136	∀ {S : Type u} [inst : Cat S] [inst_1 : PreRegularCategory S] [inst_2 : DecidableEq S] (W : CofinalProj.WSCover S) (A : S) {U U' : CofinalProj.WSList S} (hbU : (CofinalProj.wsDirected S).le W.base U) (hUU' : (CofinalProj.wsDirected S).le U U') {xE' : (LaxColim.laxOfProjSystem' CofinalProj.cofinalProjSystem).A U} (g'' : Cat.Hom xE' ((LaxColim.laxOfProjSystem' CofinalProj.cofinalProjSystem).F hbU (UniformCap.terminalSliceObj W A))), ∃ iL jR, IsIso iL ∧ IsIso jR ∧ LaxColim.stageInclL (LaxColim.laxOfProjSystem' CofinalProj.cofinalProjSystem) ⋯ g'' = Cat.comp iL (Cat.comp (LaxColim.stageInclL (LaxColim.laxOfProjSystem' CofinalProj.cofinalProjSystem) ⋯ (FibreDensityProof.pushFibre W A hbU hUU' g'')) jR)	**`stageInclL g''` factors as a colimit-iso conjugation of `stageInclL (pushFibre g'' hUU')`.**
FibreDensityProof.fibreDensity_of_richerSliceMiss	thm	Fredy/S1_546_FibreDensityProof.lean	261	∀ {S : Type u} [inst : Cat S] [inst_1 : PreRegularCategory S] [inst_2 : DecidableEq S] (W : CofinalProj.WSCover S), FibreDensityProof.RicherSliceMiss W → UniformWellPoints.FibreDensity W	**`FibreDensity W` from the §1.546 density core `RicherSliceMiss W`** (SORRY-FREE). The whole
FibreDensityProof.bcSlice_isPullback	thm	Fredy/S1_546_FibreDensityProof.lean	342	∀ {𝒞 : Type u} [inst : Cat 𝒞] [HasTerminal 𝒞] [inst_2 : HasBinaryProducts 𝒞] [HasPullbacks 𝒞] (C P P' : 𝒞) (q : Cat.Hom P' P), { pt := prod C P', π₁ := pair fst (Cat.comp snd q), π₂ := snd, w := ⋯ }.IsPullback	**Canonical base-change pullback of a slice-embedded object.** The pullback of the structure
FibreDensityProof.bcSliceIso	def	Fredy/S1_546_FibreDensityProof.lean	369	{S : Type u} → [inst : Cat S] → [inst_1 : PreRegularCategory S] → (A P : S) → OverHom (sliceEmbedObj (prod A P) A) (baseChangeObj snd (sliceEmbedObj P A))	**§1.546(a) — the base-change/slice comparison iso (underlying).** `sliceEmbedObj (A×P) A` is, in
FibreDensityProof.bcSliceIso_isIso	thm	Fredy/S1_546_FibreDensityProof.lean	381	∀ {S : Type u} [inst : Cat S] [inst_1 : PreRegularCategory S] [DecidableEq S] (A P : S), IsIso (FibreDensityProof.bcSliceIso A P)	Phase 3 — the genuine §1.546 density core `RicherSliceMiss`
FibreDensityProof.baseChangeTransNatIso_app_f_π₁_cast	thm	Fredy/S1_546_FibreDensityProof.lean	388	∀ {S : Type u} [inst : Cat S] [inst_1 : PreRegularCategory S] [DecidableEq S] {C D E : S} (g : Cat.Hom C D) (g' : Cat.Hom E C) (X : Over D) {Z : Cat.Hom E D} (hZ : Cat.comp g' g = Z), Cat.comp (hZ ▸ ⟨(LaxColim.baseChangeTransNatIso g g').nat.app X, ⋯⟩).fst.f (Cat.comp HasPullback.cone.π₁ HasPullback.cone.π₁) = HasPullback.cone.π₁	**Transport of the composite-coherence `π₁` content law across a base-map equality.** The
FibreDensityProof.richerSliceSection	thm	Fredy/S1_546_FibreDensityProof.lean	407	∀ {S : Type u} [inst : Cat S] [inst_1 : PreRegularCategory S] [inst_2 : DecidableEq S] (W : CofinalProj.WSCover S) (aT : CofinalProj.Tok S), WellSupported aT.snd → ∀ (U : CofinalProj.WSList S) (hbU : (CofinalProj.wsDirected S).le W.base U), ¬aT ∈ U.val → ∀ (xE' : (LaxColim.laxOfProjSystem' CofinalProj.cofinalProjSystem).A U) (g'' : Cat.Hom xE' ((LaxColim.laxOfProjSystem' CofinalProj.cofinalProjSystem).F hbU (UniformCap.terminalSliceObj W aT.snd))), Monic g'' → ¬IsIso g'' → ∀ (hnd : (aT :: U.val).Nodup) (hws : ∀ (t : CofinalProj.Tok S), t ∈ aT :: U.val → WellSupported t.snd), ∃ x', ¬∃ y', Cat.comp y' (LaxColim.stageInclL (LaxColim.laxOfProjSystem' CofinalProj.cofinalProjSystem) ⋯ (FibreDensityProof.pushFibre W aT.snd hbU ⋯ g'')) = x'	**§1.546(c) — the colimit-factor REFLECTION.** At the richer stage
FibreDensityProof.freshTag	def	Fredy/S1_546_FibreDensityProof.lean	1480	{S : Type u} → List (CofinalProj.Tok S) → Nat	A `Nat` tag strictly larger than every tag appearing in a token list `l` — hence no token
FibreDensityProof.le_foldr_max_of_mem	thm	Fredy/S1_546_FibreDensityProof.lean	1484	∀ {ns : List Nat} {n : Nat}, n ∈ ns → n ≤ List.foldr Nat.max 0 ns	Phase 3 — the genuine §1.546 density core `RicherSliceMiss`
FibreDensityProof.freshTok_not_mem	thm	Fredy/S1_546_FibreDensityProof.lean	1490	∀ {S : Type u} [inst : Cat S] [PreRegularCategory S] [DecidableEq S] (l : List (CofinalProj.Tok S)) (X : S), ¬(FibreDensityProof.freshTag l, X) ∈ l	The fresh-tagged token is not in `l` (its tag exceeds every tag in `l`).
FibreDensityProof.richerSliceMiss	thm	Fredy/S1_546_FibreDensityProof.lean	1497	∀ {S : Type u} [inst : Cat S] [inst_1 : PreRegularCategory S] [inst_2 : DecidableEq S] (W : CofinalProj.WSCover S), FibreDensityProof.RicherSliceMiss W	**Freyd's §1.546 density (the genuine open core), now CLOSED.** The §1.546 ESCAPE is Sorry-free
FibreDensityProof.fibreDensity	thm	Fredy/S1_546_FibreDensityProof.lean	1521	∀ {S : Type u} [inst : Cat S] [inst_1 : PreRegularCategory S] [inst_2 : DecidableEq S] (W : CofinalProj.WSCover S), UniformWellPoints.FibreDensity W	**§1.546 DENSITY — `FibreDensity W`** for the §1.547 cofinal cover `W`. The §1.547 stage-local
CofinalProj.wsCover_fibreDensity	thm	Fredy/S1_546_FibreDensityProof.lean	1533	∀ (S : PreRegBundle), UniformWellPoints.FibreDensity (CofinalProj.wsCover S)	**§1.546 DENSITY — `FibreDensity (wsCover S)`** for the concrete cofinal inhabitant of a bundled
cover_imp_slice_iso	thm	Fredy/S1_546_SliceWellPointed.lean	70	∀ {𝒞 : Type u} [inst : Cat 𝒞] [HasTerminal 𝒞] [inst_2 : HasBinaryProducts 𝒞] [HasPullbacks 𝒞] [PullbacksTransferCovers 𝒞] {P A : 𝒞} {D : Over P} (m : OverHom D (sliceEmbedObj P A)), OverMono m → Cover m.f → OverIso m	If the underlying arrow `m.f` of a slice mono `m` is a COVER, then `m` is a slice-iso.
mono_pair_of_mono_fst	thm	Fredy/S1_546_SliceWellPointed.lean	93	∀ {𝒞 : Type u} [inst : Cat 𝒞] [HasTerminal 𝒞] [inst_2 : HasBinaryProducts 𝒞] [HasPullbacks 𝒞] [PullbacksTransferCovers 𝒞] {T A B : 𝒞} (m : Cat.Hom T A) (t : Cat.Hom T B), Monic m → Monic (pair m t)	`pair m t` is mono whenever its FIRST leg `m` is mono (the `snd`-leg `t` is arbitrary).
factorWP_imp_wp	thm	Fredy/S1_546_SliceWellPointed.lean	100	∀ {𝒞 : Type u} [inst : Cat 𝒞] [inst_1 : HasTerminal 𝒞] [inst_2 : HasBinaryProducts 𝒞] [HasPullbacks 𝒞] [PullbacksTransferCovers 𝒞] (A : 𝒞), WellPointed (sliceEmbedObj one A) → WellPointed A	**The §1.547 factor-`WellPointed` obligation forces `A` well-pointed (Sorry-free).**
CofinalProj.dedup	def	Fredy/S1_547_CofinalProjSystem.lean	80	{𝒞 : Type u} → [DecidableEq 𝒞] → List 𝒞 → List 𝒞	Remove duplicate occurrences (keep the first). Mathlib-free.
CofinalProj.mem_dedup	thm	Fredy/S1_547_CofinalProjSystem.lean	85	∀ {𝒞 : Type u} [inst : DecidableEq 𝒞] {l : List 𝒞} {a : 𝒞}, a ∈ CofinalProj.dedup l ↔ a ∈ l	Phase 0 — mathlib-free `dedup` (for the directed `bound`)
CofinalProj.dedup_nodup	thm	Fredy/S1_547_CofinalProjSystem.lean	95	∀ {𝒞 : Type u} [inst : DecidableEq 𝒞] (l : List 𝒞), (CofinalProj.dedup l).Nodup	Phase 0 — mathlib-free `dedup` (for the directed `bound`)
CofinalProj.factorProj	def	Fredy/S1_547_CofinalProjSystem.lean	110	{𝒞 : Type u} → [DecidableEq 𝒞] → [inst : Cat 𝒞] → [inst_1 : HasTerminal 𝒞] → [inst_2 : HasBinaryProducts 𝒞] → (U : List 𝒞) → (B : 𝒞) → B ∈ U → Cat.Hom (listProd U) B	The factor projection `∏U ⟶ B` at the first occurrence of `B` in `U` (head ⟹ `fst`; otherwise
CofinalProj.factorProj_cons_head	thm	Fredy/S1_547_CofinalProjSystem.lean	120	∀ {𝒞 : Type u} [inst : DecidableEq 𝒞] [inst_1 : Cat 𝒞] [inst_2 : HasTerminal 𝒞] [inst_3 : HasBinaryProducts 𝒞] {C : 𝒞} {U' : List 𝒞} (hB : C ∈ C :: U'), CofinalProj.factorProj (C :: U') C hB = fst	`factorProj` at a head match is `fst`.
CofinalProj.factorProj_cons_ne	thm	Fredy/S1_547_CofinalProjSystem.lean	125	∀ {𝒞 : Type u} [inst : DecidableEq 𝒞] [inst_1 : Cat 𝒞] [inst_2 : HasTerminal 𝒞] [inst_3 : HasBinaryProducts 𝒞] {C B : 𝒞} {U' : List 𝒞} (hB : B ∈ C :: U'), C ≠ B → ∀ (hB' : B ∈ U'), CofinalProj.factorProj (C :: U') B hB = Cat.comp snd (CofinalProj.factorProj U' B hB')	`factorProj` past a non-matching head is `snd` then recurse.
CofinalProj.listProd_hom_ext	thm	Fredy/S1_547_CofinalProjSystem.lean	132	∀ {𝒞 : Type u} [inst : DecidableEq 𝒞] [inst_1 : Cat 𝒞] [inst_2 : HasTerminal 𝒞] [inst_3 : HasBinaryProducts 𝒞] {U : List 𝒞}, U.Nodup → ∀ {X : 𝒞} (p q : Cat.Hom X (listProd U)), (∀ (B : 𝒞) (hB : B ∈ U), Cat.comp p (CofinalProj.factorProj U B hB) = Cat.comp q (CofinalProj.factorProj U B hB)) → p = q	**`listProd` is jointly monic in its factor projections** (NODUP index). Two maps into `∏U`
CofinalProj.selectProj	def	Fredy/S1_547_CofinalProjSystem.lean	149	{𝒞 : Type u} → [DecidableEq 𝒞] → [inst : Cat 𝒞] → [inst_1 : HasTerminal 𝒞] → [inst_2 : HasBinaryProducts 𝒞] → (U V : List 𝒞) → (∀ (B : 𝒞), B ∈ V → B ∈ U) → Cat.Hom (listProd U) (listProd V)	The assembled projection `∏U ⟶ ∏V` for `V ⊆ U`: `pair` the V-factor projections (recursion on
CofinalProj.pair_precomp	thm	Fredy/S1_547_CofinalProjSystem.lean	158	∀ {𝒞 : Type u} [DecidableEq 𝒞] [inst : Cat 𝒞] [HasTerminal 𝒞] [inst_2 : HasBinaryProducts 𝒞] {X Y A B : 𝒞} (g : Cat.Hom X Y) (a : Cat.Hom Y A) (b : Cat.Hom Y B), Cat.comp g (pair a b) = pair (Cat.comp g a) (Cat.comp g b)	`g ≫ pair a b = pair (g ≫ a) (g ≫ b)`.
CofinalProj.selectProj_factor	thm	Fredy/S1_547_CofinalProjSystem.lean	164	∀ {𝒞 : Type u} [inst : DecidableEq 𝒞] [inst_1 : Cat 𝒞] [inst_2 : HasTerminal 𝒞] [inst_3 : HasBinaryProducts 𝒞] (U V : List 𝒞) (h : ∀ (B : 𝒞), B ∈ V → B ∈ U) (B : 𝒞) (hB : B ∈ V), Cat.comp (CofinalProj.selectProj U V h) (CofinalProj.factorProj V B hB) = CofinalProj.factorProj U B ⋯	**Recovery — `selectProj` followed by a V-factor projection IS the U-factor projection.** The
CofinalProj.selectProj_refl	thm	Fredy/S1_547_CofinalProjSystem.lean	185	∀ {𝒞 : Type u} [inst : DecidableEq 𝒞] [inst_1 : Cat 𝒞] [inst_2 : HasTerminal 𝒞] [inst_3 : HasBinaryProducts 𝒞] {U : List 𝒞}, U.Nodup → ∀ (h : ∀ (B : 𝒞), B ∈ U → B ∈ U), CofinalProj.selectProj U U h = Cat.id (listProd U)	**STRICT unit** — `selectProj` over the reflexive inclusion is the identity.
CofinalProj.selectProj_trans	thm	Fredy/S1_547_CofinalProjSystem.lean	192	∀ {𝒞 : Type u} [inst : DecidableEq 𝒞] [inst_1 : Cat 𝒞] [inst_2 : HasTerminal 𝒞] [inst_3 : HasBinaryProducts 𝒞] {V U W : List 𝒞}, V.Nodup → ∀ (hVU : ∀ (B : 𝒞), B ∈ V → B ∈ U) (hUW : ∀ (B : 𝒞), B ∈ U → B ∈ W) (hVW : ∀ (B : 𝒞), B ∈ V → B ∈ W), CofinalProj.selectProj W V hVW = Cat.comp (CofinalProj.selectProj W U hUW) (CofinalProj.selectProj U V hVU)	**STRICT composition** (contravariant) — `selectProj` over a composite inclusion equals the
CofinalProj.selectProj_reorder_iso	thm	Fredy/S1_547_CofinalProjSystem.lean	202	∀ {𝒞 : Type u} [inst : DecidableEq 𝒞] [inst_1 : Cat 𝒞] [inst_2 : HasTerminal 𝒞] [inst_3 : HasBinaryProducts 𝒞] {V V' : List 𝒞}, V.Nodup → V'.Nodup → (∀ (B : 𝒞), B ∈ V → B ∈ V') → ∀ (hV'V : ∀ (B : 𝒞), B ∈ V' → B ∈ V), IsIso (CofinalProj.selectProj V V' hV'V)	**Reordering iso** — between two nodup lists with the same members, `selectProj` both ways are
